區域,季別,成交日,路段,編號,社區棟別,門牌,型態,交易標的,樓層,格局,坪數,總價萬,單價萬每坪,屋齡,完工年月,車位,備註
高鐵特區,113S4,2024-09-22,光明六路東二段,RPXOMLOJJIJGFBJ78DA,光明六路東二段６３１號,新竹縣竹北市光明六路東二段６３１號十三樓之二,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十三層/十三層,2房2廳1衛,33.6,2428,72.2,0.8,2023-12-15,坡道平面,
高鐵特區,114S1,2024-09-22,十興路二段,RPVNMLNLKIJGFBJ68DA,十興路二段１２６號,新竹縣竹北市十興路二段１２６號十二樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十二層/十四層,3房2廳2衛,47.0,2865,60.9,5.0,2019-09-29,坡道平面,
高鐵特區,113S4,2024-09-28,莊敬三路,RPROMLQKIIJGFBJ38DA,莊敬三路４７號,新竹縣竹北市莊敬三路４７號四樓之六,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,四層/十四層,2房0廳2衛,27.0,1580,58.6,3.2,2021-07-16,其他,
高鐵特區,113S4,2024-10-13,光明六路東二段,RPUNMLRJJIJGFBJ68DA,光明六路東二段６２７號,新竹縣竹北市光明六路東二段６２７號十二樓之六,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十二層/十五層,3房2廳2衛,41.6,2538,61.0,0.8,2023-12-15,坡道平面,
高鐵特區,113S4,2024-10-25,光明六路東二段,RPSNMLKLJIJGFBJ97DA,光明六路東二段６３３號,新竹縣竹北市光明六路東二段６３３號十樓之二,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十層/十四層,2房2廳1衛,33.4,1668,50.0,0.8,2023-12-15,坡道平面,
高鐵特區,114S2,2024-11-11,十興路一段,RPSNMLQKMHKGFBJ78DA,十興路一段２７５號,新竹縣竹北市十興路一段２７５號五樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,五層/十四層,3房2廳2衛,51.0,3165,62.0,4.8,2020-01-17,坡道平面,其他增建；
高鐵特區,114S1,2024-11-12,光明六路東二段,RPQNMLMKKHKGFBJ97DA,光明六路東二段４０９號,新竹縣竹北市光明六路東二段４０９號六樓之五,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,六層/二十四層,4房2廳3衛,63.8,3150,49.4,1.1,2023-10-30,坡道平面,
高鐵特區,114S1,2024-11-17,高鐵八路,RPPOMLNKKIJGFBJ08DA,高鐵八路５６號,新竹縣竹北市高鐵八路５６號二樓之一,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,二層/十五層,3房2廳2衛,69.6,3872,75.0,0.7,2024-03-14,坡道平面,
高鐵特區,114S1,2024-11-20,光明六路東二段,RPWOMLQJJHKGFBJ88DA,光明六路東二段６３５號,新竹縣竹北市光明六路東二段６３５號五樓之三,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,五層/十四層,2房2廳1衛,33.4,1800,54.0,0.9,2023-12-15,坡道平面,
高鐵特區,114S1,2024-11-22,高鐵八路,RPTNMLMJJHKGFBJ08DA,高鐵八路６８號,新竹縣竹北市高鐵八路６８號,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,一層/十五層,0房0廳0衛,107.3,6875,77.0,0.7,2024-03-14,坡道平面,
高鐵特區,114S1,2024-11-22,高鐵八路,RPUNMLMJJHKGFBJ18DA,高鐵八路６６號,新竹縣竹北市高鐵八路６６號,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,一層/十五層,0房0廳0衛,111.1,6780,71.0,0.7,2024-03-14,坡道平面,
高鐵特區,114S1,2024-11-26,光明六路東二段,RPVNMLMJJHKGFBJ28DA,光明六路東二段４０３號,新竹縣竹北市光明六路東二段４０３號,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,一層，二層/二十四層,0房0廳0衛,76.2,4385,57.5,1.1,2023-10-30,坡道平面,
高鐵特區,115S1,2024-11-30,六家一路一段,RPVPMLOJJIKGFBJ78DA,六家一路一段２５７號,新竹縣竹北市六家一路一段２５７號十樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十層/十七層,0房0廳0衛,64.7,3920,69.4,-0.8,2025-08-19,坡道平面,毛胚屋；預售屋、或土地及建物分件登記案件；
高鐵特區,114S1,2024-12-04,高鐵東二路,RPOOMLNLKIJGFBJ08DA,高鐵東二路６８號,新竹縣竹北市高鐵東二路６８號十三樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十三層/十四層,1房1廳1衛,29.9,1900,63.6,1.6,2023-05-31,坡道平面,
高鐵特區,114S4,2024-12-25,隘口二路,RPUOMLOKIIKGFBJ58DA,隘口二路２１８巷３６號,新竹縣竹北市隘口二路２１８巷３６號,透天厝,房地(土地+建物),全/五層,4房3廳6衛,101.0,5500,54.5,1.3,2023-08-08,,
高鐵特區,114S1,2024-12-30,十興路二段,RPOOMLTJJHKGFBJ38DA,十興路二段５０號,新竹縣竹北市十興路二段５０號四樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,四層/十三層,2房2廳2衛,48.3,2350,48.7,0.1,2024-11-07,坡道平面,
高鐵特區,114S1,2025-01-03,高鐵六路,RPTOMLRJKHKGFBJ78DA,高鐵六路５５號,新竹縣竹北市高鐵六路５５號,透天厝,房地(土地+建物),全/五層,4房3廳6衛,101.0,5700,56.5,1.4,2023-08-08,,
高鐵特區,115S1,2025-01-06,六家一路二段,RPUQMLSJKIKGFBJ66DA,六家一路二段３０號,新竹縣竹北市六家一路二段３０號十樓,華廈(10層含以下有電梯),房地(土地+建物)+車位,十層/十層,3房2廳2衛,56.4,3979,89.1,-0.7,2025-09-17,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,114S3,2025-01-18,高鐵八路,RPWNMLSJNHKGFBJ76DA,高鐵八路２１０號,新竹縣竹北市高鐵八路２１０號十九樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十九層/十九層,4房2廳2衛,90.6,6888,86.4,1.0,2024-01-30,坡道平面,
高鐵特區,114S2,2025-01-22,六家五路二段,RPROMLPLMHKGFBJ78DA,六家五路二段１２３號,新竹縣竹北市六家五路二段１２３號五樓,華廈(10層含以下有電梯),房地(土地+建物)+車位,五層，見其他登記事項/五層,3房2廳2衛,35.9,2580,71.9,0.0,2025-01-22,一樓平面,
高鐵特區,114S3,2025-01-23,光明六路東二段,RPPNMLMLQHKGFBJ58DA,光明六路東二段６６７號,新竹縣竹北市光明六路東二段６６７號十四樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十四層/十五層,2房2廳2衛,38.7,2616,67.5,-0.2,2025-04-28,坡道平面,
高鐵特區,114S3,2025-02-06,六家八街,RPVNMLNKPHKGFBJ09DA,六家八街８０號,新竹縣竹北市六家八街８０號四樓之二,華廈(10層含以下有電梯),房地(土地+建物)+車位,四層/五層,2房2廳1衛,25.1,1518,59.0,0.1,2025-01-09,其他,陽台外推；其他增建；
高鐵特區,114S3,2025-02-07,六家八街,RPSNMLNKPHKGFBJ78DA,六家八街８０號,新竹縣竹北市六家八街８０號三樓之一,華廈(10層含以下有電梯),房地(土地+建物)+車位,三層/五層,3房2廳2衛,34.4,1650,46.5,0.1,2025-01-09,其他,陽台外推；其他增建；
高鐵特區,114S4,2025-02-08,六家八街,RPWNMLNKPHKGFBJ56DA,六家八街８０號,新竹縣竹北市六家八街８０號五樓之一,華廈(10層含以下有電梯),房地(土地+建物)+車位,五層，見其他登記事項/五層,4房2廳3衛,42.6,2188,50.3,0.1,2025-01-09,其他,陽台外推；夾層；其他增建；
高鐵特區,114S4,2025-02-08,光明六路東二段,RPXOMLPLJIKGFBJ56DA,光明六路東二段６７９號,新竹縣竹北市光明六路東二段６７９號六樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,六層/十五層,4房2廳2衛,66.8,3770,56.4,-0.2,2025-04-28,坡道平面,
高鐵特區,114S2,2025-02-11,嘉豐南路二段,RPUNMLLKLHKGFBJ38DA,嘉豐南路二段２９號,新竹縣竹北市嘉豐南路二段２９號,華廈(10層含以下有電梯),房地(土地+建物)+車位,一層，見其他登記事項/十層,0房0廳0衛,65.0,4350,66.9,0.3,2024-10-04,坡道平面,
高鐵特區,114S3,2025-02-11,六家八街,RPTNMLNKPHKGFBJ88DA,六家八街８０號,新竹縣竹北市六家八街８０號三樓之二,華廈(10層含以下有電梯),房地(土地+建物)+車位,三層/五層,2房2廳1衛,25.1,1495,58.1,0.1,2025-01-09,其他,陽台外推；其他增建；
高鐵特區,114S3,2025-02-11,六家八街,RPXNMLNKPHKGFBJ66DA,六家八街８０號,新竹縣竹北市六家八街８０號五樓之二,華廈(10層含以下有電梯),房地(土地+建物)+車位,五層，見其他登記事項/五層,3房2廳2衛,31.7,1530,46.8,0.1,2025-01-09,其他,陽台外推；夾層；其他增建；
高鐵特區,114S4,2025-02-14,六家八街,RPQNMLNKPHKGFBJ58DA,六家八街８０號,新竹縣竹北市六家八街８０號二樓之一,華廈(10層含以下有電梯),房地(土地+建物)+車位,二層/五層,3房2廳2衛,34.4,1730,48.9,0.1,2025-01-09,其他,陽台外推；其他增建；
高鐵特區,114S2,2025-02-15,莊敬三路,RPQNMLPKLHKGFBJ38DA,莊敬三路４７號,新竹縣竹北市莊敬三路４７號七樓之七,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,七層/十四層,2房2廳1衛,30.3,2090,69.0,3.6,2021-07-16,升降機械,陽台外推；
高鐵特區,114S3,2025-02-16,光明六路東二段,RPRNMLMKOHKGFBJ48DA,光明六路東二段４０９號,新竹縣竹北市光明六路東二段４０９號四樓之五,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,四層/二十四層,4房2廳2衛,63.8,3880,60.8,1.3,2023-10-30,坡道平面,
高鐵特區,114S4,2025-02-16,六家八街,RPRNMLNKPHKGFBJ68DA,六家八街８０號,新竹縣竹北市六家八街８０號二樓之二,華廈(10層含以下有電梯),房地(土地+建物)+車位,二層/五層,2房2廳1衛,25.1,1220,46.6,0.1,2025-01-09,其他,陽台外推；其他增建；
高鐵特區,114S3,2025-03-04,六家八街,RPUNMLNKPHKGFBJ98DA,六家八街８０號,新竹縣竹北市六家八街８０號四樓之一,華廈(10層含以下有電梯),房地(土地+建物)+車位,四層/五層,3房2廳2衛,34.4,1550,43.5,0.2,2025-01-09,其他,陽台外推；其他增建；
高鐵特區,114S2,2025-03-14,隘口二路,RPQQMLMJMHKGFBJ38DA,隘口二路２３７號,新竹縣竹北市隘口二路２３７號六樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,六層/十四層,3房2廳2衛,55.4,3730,67.4,4.2,2020-12-04,坡道平面,
高鐵特區,114S3,2025-03-16,高鐵九路,RPUNMLLJPHKGFBJ68DA,高鐵九路１６９號,新竹縣竹北市高鐵九路１６９號二樓,華廈(10層含以下有電梯),房地(土地+建物)+車位,二層/七層,3房2廳2衛,53.4,3450,72.1,0.1,2025-02-27,一樓平面,
高鐵特區,114S2,2025-03-25,高鐵五路,RPUQMLKMLHKGFBJ78DA,高鐵五路７８巷２２號,新竹縣竹北市高鐵五路７８巷２２號四樓,華廈(10層含以下有電梯),房地(土地+建物)+車位,四層/五層,4房2廳2衛,51.0,2080,40.8,1.2,2023-12-21,一樓平面,親友、員工、共有人或其他特殊關係間之交易；
高鐵特區,114S4,2025-03-26,六家八街,RPPNMLNKPHKGFBJ48DA,六家八街８０號,新竹縣竹北市六家八街８０號,華廈(10層含以下有電梯),房地(土地+建物)+車位,一層，見其他登記事項/五層,0房0廳0衛,28.0,2500,89.2,0.2,2025-01-09,一樓平面,陽台外推；夾層；
高鐵特區,115S2,2025-03-27,高鐵八路,RPVNMLNKNHLGFBJ98DA,高鐵八路５２號,新竹縣竹北市高鐵八路５２號三樓之五,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,三層/十五層,3房2廳2衛,54.4,3918,85.4,1.0,2024-03-14,坡道平面,其他增建；
高鐵特區,114S4,2025-04-05,高鐵九路,RPUQMLPKQHKGFBJ96DA,高鐵九路１６７號,新竹縣竹北市高鐵九路１６７號二樓,華廈(10層含以下有電梯),房地(土地+建物)+車位,二層/七層,3房2廳2衛,53.6,3400,70.8,0.2,2025-02-27,坡道平面,
高鐵特區,114S3,2025-04-12,十興路一段,RPRNMLKMOHKGFBJ48DA,十興路一段３０５號,新竹縣竹北市十興路一段３０５號,透天厝,房地(土地+建物),全/五層,5房2廳7衛,101.3,3888,38.4,0.1,2025-03-27,,毛胚屋；
高鐵特區,114S3,2025-04-14,光明六路東二段,RPTNMLTJPHKGFBJ76DA,光明六路東二段３９９號,新竹縣竹北市光明六路東二段３９９號,住宅大樓(11層含以上有電梯),房地(土地+建物),一層，二層/二十四層,0房0廳0衛,53.9,3980,73.9,1.5,2023-10-30,,
高鐵特區,114S2,2025-04-18,十興路二段,RPPOMLKLNHKGFBJ18DA,十興路二段５８號,新竹縣竹北市十興路二段５８號九樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,九層/十四層,3房2廳2衛,50.3,3000,59.6,0.4,2024-11-07,坡道平面,
高鐵特區,114S2,2025-04-19,十興路一段,RPWNMLLLMHKGFBJ78DA,十興路一段３９０號,新竹縣竹北市十興路一段３９０號十六樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十六層/二十層,3房2廳2衛,74.6,2000,29.7,0.4,2024-11-25,坡道平面,親友、員工、共有人或其他特殊關係間之交易；
高鐵特區,114S2,2025-04-19,十興路一段,RPXNMLLLMHKGFBJ88DA,十興路一段３９０號,新竹縣竹北市十興路一段３９０號十七樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十七層/二十層,3房2廳2衛,74.6,2000,29.7,0.4,2024-11-25,坡道平面,親友、員工、共有人或其他特殊關係間之交易；
高鐵特區,114S2,2025-04-19,十興路一段,RPOOMLLLMHKGFBJ08DA,十興路一段３９０號,新竹縣竹北市十興路一段３９０號十九樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十九層/二十層,3房2廳2衛,74.6,2000,29.7,0.4,2024-11-25,坡道平面,親友、員工、共有人或其他特殊關係間之交易；
高鐵特區,114S2,2025-04-19,十興路一段,RPPOMLLLMHKGFBJ18DA,十興路一段３９０號,新竹縣竹北市十興路一段３９０號十八樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十八層/二十層,3房2廳2衛,74.6,2000,29.7,0.4,2024-11-25,坡道平面,親友、員工、共有人或其他特殊關係間之交易；
高鐵特區,114S3,2025-05-15,十興路一段,RPQNMLNLOHKGFBJ58DA,十興路一段３０７號,新竹縣竹北市十興路一段３０７號,透天厝,房地(土地+建物),全/五層,5房2廳7衛,102.4,3888,38.0,0.2,2025-03-27,,毛胚屋；
高鐵特區,114S4,2025-05-19,六家一路一段,RPPPMLMLRHKGFBJ88DA,六家一路一段２５５號,新竹縣竹北市六家一路一段２５５號十二樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十二層/十七層,0房0廳0衛,64.7,3975,70.3,-0.2,2025-08-19,坡道平面,毛胚屋；預售屋、或土地及建物分件登記案件；
高鐵特區,114S3,2025-05-27,自強南路,RPUNMLSLNHKGFBJ76DA,自強南路６９之５號,新竹縣竹北市自強南路６９之５號十三樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十三層/十四層,4房2廳2衛,74.2,3648,49.2,2.5,2022-11-10,坡道平面,
高鐵特區,114S3,2025-06-05,高鐵東二路,RPTNMLKMPHKGFBJ78DA,高鐵東二路６８之８號,新竹縣竹北市高鐵東二路６８之８號十一樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十一層/十四層,1房2廳1衛,31.3,2021,64.6,2.1,2023-05-31,坡道平面,
高鐵特區,114S4,2025-06-19,十興路一段,RPPNMLMLRHKGFBJ68DA,十興路一段３９０號,新竹縣竹北市十興路一段３９０號八樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,八層/二十層,3房2廳2衛,79.6,3418,50.0,0.6,2024-11-25,坡道平面,親友、員工、共有人或其他特殊關係間之交易；
高鐵特區,114S3,2025-06-21,嘉豐南路二段,RPRNMLPLPHKGFBJ98DA,嘉豐南路二段３５號,新竹縣竹北市嘉豐南路二段３５號七樓,華廈(10層含以下有電梯),房地(土地+建物)+車位,七層/十層,3房2廳2衛,62.6,3798,60.7,0.7,2024-10-04,坡道平面,
高鐵特區,114S4,2025-06-25,六家一路一段,RPQOMLOJJIKGFBJ18DA,六家一路一段２５９號,新竹縣竹北市六家一路一段２５９號二樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,二層/十七層,3房2廳2衛,67.2,3800,74.6,-0.2,2025-08-19,坡道平面,預售屋、或土地及建物分件登記案件；
高鐵特區,114S3,2025-07-02,高鐵二路,RPVNMLMLPHKGFBJ09DA,高鐵二路１９６號,新竹縣竹北市高鐵二路１９６號二樓,華廈(10層含以下有電梯),房地(土地+建物)+車位,二層/六層,3房2廳2衛,45.7,3410,77.0,0.5,2025-01-24,升降機械,
高鐵特區,114S3,2025-07-13,六家五路二段,RPVNMLLLQHKGFBJ09DA,六家五路二段１７５號,新竹縣竹北市六家五路二段１７５號十一樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十一層/十四層,3房2廳2衛,72.4,3900,65.0,3.2,2022-05-17,坡道平面,其他增建；
高鐵特區,114S3,2025-07-15,隘口七街,RPQQMLPKQHKGFBJ56DA,隘口七街８８號,新竹縣竹北市隘口七街８８號三樓之五,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,三層/十三層,3房2廳2衛,47.5,1993,41.9,0.6,2024-12-23,坡道平面,親友、員工、共有人或其他特殊關係間之交易；
高鐵特區,114S3,2025-07-15,光明六路東二段,RPXNMLKLQHKGFBJ56DA,光明六路東二段６２１號,新竹縣竹北市光明六路東二段６２１號,住宅大樓(11層含以上有電梯),房地(土地+建物),一層，見其他登記事項/十五層,0房0廳0衛,30.0,2188,73.0,1.6,2023-12-15,,
高鐵特區,114S4,2025-07-20,隘口二路,RPQNMLLMQHKGFBJ68DA,隘口二路２２５號,新竹縣竹北市隘口二路２２５號八樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,八層/十四層,3房2廳2衛,49.5,2658,53.7,4.6,2020-12-04,坡道平面,其他增建；
高鐵特區,114S4,2025-08-03,高鐵五路,RPPOMLLKRHKGFBJ58DA,高鐵五路１００號,新竹縣竹北市高鐵五路１００號十一樓之一,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,十一層/十五層,3房2廳2衛,49.3,2880,58.4,4.2,2021-06-01,坡道平面,
高鐵特區,114S4,2025-08-06,自強南路,RPPNMLMLIIKGFBJ87DA,自強南路６９之７號,新竹縣竹北市自強南路６９之７號三樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,三層/十四層,3房2廳2衛,54.3,2550,46.9,2.8,2022-11-10,坡道平面,
高鐵特區,114S4,2025-08-08,高鐵東二路,RPRNMLOJJIKGFBJ28EA,高鐵東二路６８之２號,新竹縣竹北市高鐵東二路６８之２號二樓,住宅大樓(11層含以上有電梯),房地(土地+建物)+車位,二層/十四層,1房1廳1衛,30.2,1845,78.5,2.2,2023-05-31,坡道平面,
